start,dest,longitude0,latitude0,longitude1,latitude1,the_geom,cartodb_id,created_at,updated_at
"2.163063772,41.40646725","76.932679,31.5469686",2.163063772,41.40646725,76.932679,31.5469686,0102000020E6100000020000001E38FF60F44D014091D26C1E07B444409FAA4203B13B53405CF05822068C3F40,218,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"2.163063772,41.40646725","6.1089,46.2369",2.163063772,41.40646725,6.1089,46.2369,0102000020E6100000020000001E38FF60F44D014091D26C1E07B444403A234A7B836F184011363CBD521E4740,219,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","6.762049131,51.28723045",8.5618685,47.4524688,6.762049131,51.28723045,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB94740635C7E9B560C1B402B95A6F7C3A44940,220,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","55.3730563,25.2514165",8.5618685,47.4524688,55.3730563,25.2514165,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB947408C08104FC0AF4B40BF2CEDD45C403940,221,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","-74.17725475,40.68906405",8.5618685,47.4524688,-74.17725475,40.68906405,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB94740E2934E24588B52C0B6CC334033584440,222,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","12.22693696,41.81435465",8.5618685,47.4524688,12.22693696,41.81435465,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB9474046E8CA14317428403A8CEEC53CE84440,223,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","11.2009384,43.8021781",8.5618685,47.4524688,11.2009384,43.8021781,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB947406905E165E1662640A188A0C5ADE64540,224,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","-16.77397082,32.6979742",8.5618685,47.4524688,-16.77397082,32.6979742,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB9474053F59FF322C630C0D339F53757594040,225,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","8.5570492,50.042758",8.5618685,47.4524688,8.5570492,50.042758,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB94740A386808D351D214039D2191879054940,226,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","56.35639346,25.45194245",8.5618685,47.4524688,56.35639346,25.45194245,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB94740A99A074D9E2D4C40936C1A80B2733940,227,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","-46.4694,-23.4319",8.5618685,47.4524688,-46.4694,-23.4319,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB94740075F984C153C47C0742497FF906E37C0,228,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","6.1089,46.2369",8.5618685,47.4524688,6.1089,46.2369,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB947403A234A7B836F184011363CBD521E4740,229,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","20.8545111,48.6283881",8.5618685,47.4524688,20.8545111,48.6283881,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB94740A9914C3DC1DA3440095971056F504840,230,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","-84.5501874,39.2085354",8.5618685,47.4524688,-84.5501874,39.2085354,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB94740F66A3645362355C07687B949B19A4340,231,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","-82.41423791,22.98738085",8.5618685,47.4524688,-82.41423791,22.98738085,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB94740A80DB9DF829A54C05A72CBFDC4FC3640,232,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","62.2905676,34.1577182",8.5618685,47.4524688,62.2905676,34.1577182,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB947407CA3B15131254F40F37D271C30144140,233,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","113.9146,22.3089",8.5618685,47.4524688,113.9146,22.3089,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB94740FB3A70CE887A5C4002BC0512144F3640,234,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","33.7994359,27.1783379",8.5618685,47.4524688,33.7994359,27.1783379,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB94740C9DF62EA53E640402723788DA72D3B40,235,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","-77.45342419,38.9522097",8.5618685,47.4524688,-77.45342419,38.9522097,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB94740FBD0E4E6045D53C08C37E801E2794340,236,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","25.3319078,58.7523778",8.5618685,47.4524688,25.3319078,58.7523778,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB947408D49DAE8F7543940439E6EEA4D604D40,237,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","-73.77937327,40.6429479",8.5618685,47.4524688,-73.77937327,40.6429479,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB94740B3816C40E17152C015C4E51D4C524440,238,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","28.24174107,-26.1356624",8.5618685,47.4524688,28.24174107,-26.1356624,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB9474003C025BEE23D3C40004C63C5BA223AC0,239,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","37.71326289,54.22124435",8.5618685,47.4524688,37.71326289,54.22124435,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB947400F00C9324CDB42405FD61FBC511C4B40,240,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","5.9047446,43.132704",8.5618685,47.4524688,5.9047446,43.132704,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB947402FEE505E759E17403106D671FC904540,241,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","-118.410061,33.94203285",8.5618685,47.4524688,-118.410061,33.94203285,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB947405D177E703E9A5DC0FB404D8894F84040,242,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","104.0566164,22.2967657",8.5618685,47.4524688,104.0566164,22.2967657,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB94740B49A649A9F035A40161340D6F84B3640,243,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","0.0474769239,51.5042655",8.5618685,47.4524688,0.0474769239,51.5042655,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB947402D2CEE36E54EA83F24809BC58BC04940,244,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","30.26761691,59.80168105",8.5618685,47.4524688,30.26761691,59.80168105,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB947407C4EB48A82443E4056C9117C9DE64D40,245,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","-0.4591320574,51.467772",8.5618685,47.4524688,-0.4591320574,51.467772,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB947402501C56C6B62DDBF04FEF0F3DFBB4940,246,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","0.7118311,42.8126916",8.5618685,47.4524688,0.7118311,42.8126916,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB9474095D2D80352C7E63FF1DD414706684540,247,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","14.46377811,46.2225618",8.5618685,47.4524688,14.46377811,46.2225618,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB94740F4190E5374ED2C40612BB2E77C1C4740,248,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","-121.8909483,37.334395",8.5618685,47.4524688,-121.8909483,37.334395,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB9474051BB044C05795EC014799274CDAA4240,249,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","38.9152782,49.2723647",8.5618685,47.4524688,38.9152782,49.2723647,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB94740F2DE07D627754340DC8AB3D8DCA24840,250,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","6.2170922,49.6298003",8.5618685,47.4524688,6.2170922,49.6298003,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB94740E4DDEC6A4DDE184068C1D54B9DD04840,251,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","2.9401594,50.7438956",8.5618685,47.4524688,2.9401594,50.7438956,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB947404337A04A72850740B4D194F8375F4940,252,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","-3.574080521,40.4948384",8.5618685,47.4524688,-3.574080521,40.4948384,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB94740A2B93787B7970CC009675CDD563F4440,253,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","-4.5591148,54.1936805",8.5618685,47.4524688,-4.5591148,54.1936805,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB947409CD61297883C12C0BCAFCA85CA184B40,254,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","-80.28664954,25.79489335",8.5618685,47.4524688,-80.28664954,25.79489335,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB94740A9ED4F77581254C0D10E6E217ECB3940,255,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","14.49226736,35.8473932",8.5618685,47.4524688,14.49226736,35.8473932,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB94740302DA8770AFC2C40286D606177EC4140,256,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","13.197221,46.40763",8.5618685,47.4524688,13.197221,46.40763,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB94740392BA226FA642A402A6F47382D344740,257,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","8.723652488,45.6294865",8.5618685,47.4524688,8.723652488,45.6294865,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB94740114233948272214002637D0393D04640,258,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","36.9285,-1.3197",8.5618685,47.4524688,36.9285,-1.3197,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB94740022B8716D9764240CC7F48BF7D1DF5BF,259,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","7.2151973,43.6588726",8.5618685,47.4524688,7.2151973,43.6588726,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB9474000C056AE5CDC1C40819DF6EF55D44540,260,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","140.3933101,35.77587145",8.5618685,47.4524688,140.3933101,35.77587145,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB94740F81510FF958C614036D373C14FE34140,261,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","-90,70.0000073",8.5618685,47.4524688,-90,70.0000073,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB9474000000000008056C0B8509E1E00805140,262,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","6.5522113,60.0605282",8.5618685,47.4524688,6.5522113,60.0605282,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB9474034ED07E176351A402DBE5763BF074E40,263,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","-87.90923496,41.97752435",8.5618685,47.4524688,-87.90923496,41.97752435,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB947401D65D4E730FA55C0972595841FFD4440,264,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","11.0997008,60.1939177",8.5618685,47.4524688,11.0997008,60.1939177,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB9474024C5B6FB0B332640CACE914BD2184E40,265,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","26.0782576,44.56964",8.5618685,47.4524688,26.0782576,44.56964,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB94740D8A9A8B008143A40293FA9F6E9484640,266,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","116.5945607,40.07928545",8.5618685,47.4524688,116.5945607,40.07928545,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB94740297F52480D265D403A668F06260A4440,267,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","2.7304827,39.5478183",8.5618685,47.4524688,2.7304827,39.5478183,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB94740A959565007D805403E53F9E81EC64340,268,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","14.2705696,50.10203975",8.5618685,47.4524688,14.2705696,50.10203975,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB9474067953E19888A2C402E9276A30F0D4940,269,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","21.0344803,42.5801566",8.5618685,47.4524688,21.0344803,42.5801566,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB9474034DB70B3D30835407FC74B92424A4540,270,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","-68.36337437,18.570311",8.5618685,47.4524688,-68.36337437,18.570311,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB94740B2D69286411751C08F8CD5E6FF913240,271,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","121.8031921,31.1484772",8.5618685,47.4524688,121.8031921,31.1484772,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB94740F579D67F67735E409F330E9A02263F40,272,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","49.6888701,34.0863844",8.5618685,47.4524688,49.6888701,34.0863844,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB947409C583BE52CD848403A71DEA40E0B4140,273,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","34.58620892,25.5566869",8.5618685,47.4524688,34.58620892,25.5566869,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB947400103D6E4084B4140939C5D08838E3940,274,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","-122.3840715,37.622452",8.5618685,47.4524688,-122.3840715,37.622452,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB94740D8F4A0A094985EC037AAD381ACCF4240,275,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","104.999927,35.000074",8.5618685,47.4524688,104.999927,35.000074,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB94740CBD8D0CDFE3F5A403ACAC16C02804140,276,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","10.68182885,52.58417205",8.5618685,47.4524688,10.68182885,52.58417205,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB947404770C8AB185D25405FFE5426C64A4A40,277,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","0.5505004,51.1715128",8.5618685,47.4524688,0.5505004,51.1715128,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB94740DAEACD03B39DE13F366CA521F4954940,278,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","11.4939134,51.908526",8.5618685,47.4524688,11.4939134,51.908526,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB94740C21C9837E2FC264069C878944AF44940,279,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","-16.5729364,28.0443114",8.5618685,47.4524688,-16.5729364,28.0443114,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB947401FB0BCF5AB9230C009D7EDFD570B3C40,280,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","34.88091934,32.0027142",8.5618685,47.4524688,34.88091934,32.0027142,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB9474061DB05F7C17041400E1E5CF058004040,281,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","-82.5346606,27.9801058",8.5618685,47.4524688,-82.5346606,27.9801058,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB947406CDD17E137A254C0B39EB536E8FA3B40,282,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","13.28050952,52.55737385",8.5618685,47.4524688,13.28050952,52.55737385,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB94740BB3B9DF19E8F2A40A3B2BC0658474A40,283,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","12.34257968,45.50353855",8.5618685,47.4524688,12.34257968,45.50353855,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB9474090BF939A66AF28403C4382F373C04640,284,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","-71.04661089,-34.4279072",8.5618685,47.4524688,-71.04661089,-34.4279072,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB94740FF0B3EACFBC251C089DCC2A9C53641C0,285,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","13.7266508,49.7226404",8.5618685,47.4524688,13.7266508,49.7226404,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB947407739DB920B742B405A620A7B7FDC4840,286,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","20.97028997,52.1629699",8.5618685,47.4524688,20.97028997,52.1629699,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB947406DC968EC64F83440BF5D9B32DC144A40,287,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","114.0347238,22.4462143",8.5618685,47.4524688,114.0347238,22.4462143,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB9474024592CEA38825C40EE81B1193B723640,288,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","-79.63212343,43.6781255",8.5618685,47.4524688,-79.63212343,43.6781255,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB94740A9B8D4B574E853C0B58AFED0CCD64540,289,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
"8.5618685,47.4524688","-9.2946091,28.022026",8.5618685,47.4524688,-9.2946091,28.022026,0102000020E6100000020000001E4E603AAD1F2140ED3A657FEAB947403F350301D79622C065A9F57EA3053C40,290,2015-08-14 10:04:32.223356+00,2015-08-16 12:05:52.771039+00
